"school_id","school_name","activity_name","alg","level_of_play","event_date","event_time","score","event_name","location","source_activity_url","matchup_link","address"
"917","Father Tolton","Softball Fall Season","38","Varsity","9/14","5:30 pm","","Hickman","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=38&comp=2782492","3351 E Gans Road, Columbia, MO 65201"
"917","Father Tolton","Volleyball Girls","57","Varsity","9/14","6:30 pm","","Mexico","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=57&comp=2733204","3351 E Gans Road, Columbia, MO 65201"
"294","Fayette High School","Softball Fall Season","38","Varsity","9/14","5:00 pm","","Linn","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=294&alg=38&comp=2635047","510 N. Cleveland St., Fayette, MO 65248-1596"
"80","Fulton High School","Softball Fall Season","38","Varsity","9/14","5:00 pm","","Blair Oaks","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=38&comp=2635709","#1 Hornet Drive, Fulton, MO 65251-2729"
"80","Fulton High School","Tennis Girls","49","Varsity","9/14","4:00 pm","","Marshall","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=49&comp=2745180","#1 Hornet Drive, Fulton, MO 65251-2729"
"80","Fulton High School","Volleyball Girls","57","Varsity","9/14","7:30 pm","","Osage","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=57&comp=2642112","636 Hwy 42, Osage Beach, MO 65065-5301"
"302","Glasgow High School","Golf Girls","24","Varsity","9/14","","","Westran: Paris, Glasgow, New Franklin, Moberly","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=302&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=302&alg=24&tournament=582462","Huntsville, MO"
"313","Harrisburg High School","Softball Fall Season","38","Varsity","9/14","5:00 pm","","Russellville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=313&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=313&alg=38&comp=2635173","13600 Rte C, Russellville, MO 65074"
"522","Helias High School","Golf Girls","24","Varsity","9/14","","","S-C Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=522&alg=24&tournament=547256",""
"522","Helias High School","Softball Fall Season","38","Varsity","9/14","5:00 pm","","Smith-Cotton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=38&comp=2641451","2010 Tiger Pride Blvd, Sedalia, MO 65301-8503"
"522","Helias High School","Volleyball Girls","57","Varsity","9/14","6:30 pm","","Capital City","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=57&comp=2711126","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"85","Hickman High School","Golf Girls","24","Varsity","9/14","","","S-C Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=24&tournament=582985","Sedalia, MO"
"85","Hickman High School","Soccer Boys","33","Varsity","9/14","5:00 pm","","Father Tolton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=33&comp=2675475","3351 E Gans Road, Columbia, MO 65201"
"85","Hickman High School","Softball Fall Season","38","Varsity","9/14","5:30 pm","","Father Tolton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=38&comp=2744124","1104 N Providence Rd, Columbia, MO 65203-4398"
"317","Higbee High School","Baseball Fall Season","66","Varsity","9/14","5:00 pm","","Community","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=317&alg=66","https://www.mshsaa.org/MySchool/Matchup.aspx?s=317&alg=66&comp=2626884","101 Evans, Higbee, MO 65257"
"84","Jefferson City High School","Golf Girls","24","Varsity","9/14","10:00 am","","S-C Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=84&alg=24&tournament=576803","Sedalia, MO"
"84","Jefferson City High School","Swimming and Diving Boys","44","Varsity","9/14","5:00 pm","","Hannibal","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=44","https://www.mshsaa.org/MySchool/Matchup.aspx?s=84&alg=44&comp=2781700","4500 McMasters Ave, Hannibal, MO 63401-2299"
"84","Jefferson City High School","Tennis Girls","49","Varsity","9/14","2:00 pm","","Camdenton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=84&alg=49&comp=2757160","609 Union St, Jefferson City, MO 65101-2898"
"84","Jefferson City High School","Volleyball Girls","57","Varsity","9/14","7:00 pm","","Smith-Cotton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=84&alg=57&comp=2653573","609 Union St, Jefferson City, MO 65101-2898"
"360","Marshall High School","Golf Girls","24","Varsity","9/14","","","S-C Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=360&alg=24&tournament=554358","Sedalia, MO"
"360","Marshall High School","Soccer Boys","33","Varsity","9/14-17","","","Kansas City Cup (Van Horn)","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=33","https://www.mshsaa.org/MySchool/Tournament.aspx?s=360&alg=33&tournament=558163","Independence, MO"
"360","Marshall High School","Tennis Girls","49","Varsity","9/14","4:00 pm","","Fulton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=360&alg=49&comp=2661600","#1 Hornet Drive, Fulton, MO 65251-2729"
"128","Mexico High School","Tennis Girls","49","Varsity","9/14","4:00 pm","","Osage","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=128&alg=49&comp=2758452","636 Hwy 42, Osage Beach, MO 65065-5301"
"128","Mexico High School","Volleyball Girls","57","Varsity","9/14","6:30 pm","","Father Tolton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=128&alg=57&comp=2652131","3351 E Gans Road, Columbia, MO 65201"
"132","Moberly High School","Golf Girls","24","Varsity","9/14","","","Westran: Paris, Glasgow, New Franklin, Moberly","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=132&alg=24&tournament=582284","Huntsville, MO"
"132","Moberly High School","Softball Fall Season","38","Varsity","9/14","5:00 pm","","Palmyra","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=132&alg=38&comp=2647174","1703 S Main St, Palmyra, MO 63461"
"132","Moberly High School","Tennis Girls","49","Varsity","9/14","4:00 pm","","Kirksville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=132&alg=49&comp=2731770","1625 Gratz Brown, Moberly, MO 65270-1904"
"139","North Callaway High School","Volleyball Girls","57","Varsity","9/14","6:00 pm","","Centralia","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=139&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=139&alg=57&comp=2615035","2700 Thunderbird Dr, Kingdom City, MO 65262-1817"
"152","Osage High School","Golf Girls","24","Varsity","9/14","4:00 pm","","Osage Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=152&alg=24&tournament=582624","Osage Beach, MO"
"152","Osage High School","Golf Girls","24","Varsity","⤷ 9/14","TBD","","Tipton","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=24&comp=2753482","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Golf Girls","24","Varsity","⤷ 9/14","TBD","","Clinton","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=24&comp=2753573","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Golf Girls","24","Varsity","⤷ 9/14","TBD","","Russellville","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=24&comp=2753617","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Soccer Boys","33","Varsity","9/14","6:00 pm","","Sacred Heart","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=33&comp=2657126","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Softball Fall Season","38","Varsity","9/14","5:00 pm","","Stoutland","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=38&comp=2657247","7584 State Rd T, Stoutland, MO 65567-9302"
"152","Osage High School","Tennis Girls","49","Varsity","9/14","4:00 pm","","Mexico","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=49&comp=2697351","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Volleyball Girls","57","Varsity","9/14","7:30 pm","","Fulton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=57&comp=2664717","636 Hwy 42, Osage Beach, MO 65065-5301"
"578","Rock Bridge High School","Golf Girls","24","Varsity","9/14","","","S-C Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=578&alg=24&tournament=582291","Sedalia, MO"
"578","Rock Bridge High School","Softball Fall Season","38","Varsity","9/14","5:30 pm","","Capital City","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=578&alg=38&comp=2766721","4303 South Providence Road, Columbia, MO 65203"
"430","Russellville High School","Golf Girls","24","Varsity","9/14","","","Osage Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=430&alg=24&tournament=584779","Osage Beach, MO"
"430","Russellville High School","Softball Fall Season","38","Varsity","9/14","5:00 pm","","Harrisburg","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=430&alg=38&comp=2616302","13600 Rte C, Russellville, MO 65074"
"431","Salisbury High School","Golf Girls","24","Varsity","9/14","","","Marceline Open #2","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=431&alg=24&tournament=545813","Marceline, MO"
"194","Smith-Cotton High School","Golf Girls","24","Varsity","9/14","","","S-C Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=194&alg=24&tournament=557512","Sedalia, MO"
"194","Smith-Cotton High School","Soccer Boys","33","Varsity","9/14","6:30 pm","","Southern Boone","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=33&comp=2663085","14520 Crump Lane, Ashland, MO 65010-9464"
"194","Smith-Cotton High School","Softball Fall Season","38","Varsity","9/14","5:00 pm","","Helias Catholic","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=38&comp=2642166","2010 Tiger Pride Blvd, Sedalia, MO 65301-8503"
"194","Smith-Cotton High School","Volleyball Girls","57","Varsity","9/14","7:00 pm","","Jefferson City","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=57&comp=2643414","609 Union St, Jefferson City, MO 65101-2898"
"197","South Callaway High School","Softball Fall Season","38","Varsity","9/14","5:00 pm","","New Bloomfield","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=197&alg=38&comp=2724556","307 Redwood Dr, New Bloomfield, MO 65063"
"2","Southern Boone High School","Soccer Boys","33","Varsity","9/14","6:30 pm","","Smith-Cotton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=2&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=2&alg=33&comp=2632890","14520 Crump Lane, Ashland, MO 65010-9464"
"2","Southern Boone High School","Softball Fall Season","38","Varsity","9/14","5:30 pm","","Boonville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=2&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=2&alg=38&comp=2695793","1 Pirate Dr., Boonville, MO 65233-2740"
"2","Southern Boone High School","Volleyball Girls","57","Varsity","9/14","7:00 pm","","Fatima","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=2&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=2&alg=57&comp=2653883","14520 Crump Lane, Ashland, MO 65010-9464"
"474","Tipton High School","Golf Girls","24","Varsity","9/14","","","Osage Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=474&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=474&alg=24&tournament=582952","Osage Beach, MO"
"474","Tipton High School","Volleyball Girls","57","Varsity","9/14","7:00 pm","","Christian Fellowship Sr.","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=474&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=474&alg=57&comp=2635295","334 US Hwy 50 West, Tipton, MO 65081-8606"
"485","Versailles High School","Golf Girls","24","Varsity","9/14","","","S-C Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=485&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=485&alg=24&tournament=545177","Sedalia, MO"
"485","Versailles High School","Volleyball Girls","57","Varsity","9/14","6:00 pm","","Sherwood","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=485&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=485&alg=57&comp=2643116","33300 S Sherwood Dr, Creighton, MO 64739"
"953","Battle High School","Soccer Boys","33","Varsity","9/15","7:00 pm","","Helias Catholic","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=33&comp=2667381","7575 St. Charles Road, Columbia, MO 65202"
"953","Battle High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Hickman","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=38&comp=2762410","7575 St. Charles Road, Columbia, MO 65202"
"953","Battle High School","Tennis Girls","49","Varsity","9/15","4:30 pm","","Hickman","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=49&comp=2766954","1104 N Providence Rd, Columbia, MO 65203-4398"
"217","Blair Oaks High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Helias Catholic","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=217&alg=38&comp=2632322","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"217","Blair Oaks High School","Volleyball Girls","57","Varsity","9/15","7:00 pm","","Eldon","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=217&alg=57&comp=2632336","6124 Falcon Ln, Jefferson City, MO 65101-9751"
"16","Boonville High School","Tennis Girls","49","Varsity","9/15","4:30 pm","","Lafayette County","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=49&comp=2761973","807A W 31st St, Higginsville, MO 64037-2550"
"16","Boonville High School","Volleyball Girls","57","Varsity","9/15","6:00 pm","","Osage","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=57&comp=2710325","636 Hwy 42, Osage Beach, MO 65065-5301"
"582","California High School","Golf Girls","24","Varsity","9/15","TBD","","Helias Catholic","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=24&comp=2781334","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"582","California High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","South Callaway","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=38&comp=2618136","1501 W Buchanan, California, MO 65018-1279"
"582","California High School","Volleyball Girls","57","Varsity","9/15","7:30 pm","","Mexico","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=57&comp=2618094","1501 W Buchanan, California, MO 65018-1279"
"26","Camdenton High School","Golf Girls","24","Varsity","9/15","4:00 pm","","Rolla","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=24&comp=2707123","662 Laker Pride Road, Camdenton, MO 65020-1409"
"26","Camdenton High School","Golf Girls","24","Varsity","9/15","4:00 pm","","Waynesville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=24&comp=2707124","Rolla, MO"
"26","Camdenton High School","Soccer Boys","33","Varsity","9/15","6:30 pm","","Hickman","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=33&comp=2742663","1104 N Providence Rd, Columbia, MO 65203-4398"
"26","Camdenton High School","Softball Fall Season","38","Varsity","9/15","4:30 pm","","Russellville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=38&comp=2775310","13600 Rte C, Russellville, MO 65074"
"26","Camdenton High School","Tennis Girls","49","Varsity","9/15","4:00 pm","","Rolla","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=49&comp=2742702","662 Laker Pride Road, Camdenton, MO 65020-1409"
"26","Camdenton High School","Volleyball Girls","57","Varsity","9/15","7:00 pm","","Capital City","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=57&comp=2742764","1650 Cavalier Drive, Jefferson City, MO 65109"
"1540","Capital City High School","Soccer Boys","33","Varsity","9/15","6:30 pm","","Smith-Cotton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=33&comp=2662531","2010 Tiger Pride Blvd, Sedalia, MO 65301-8503"
"1540","Capital City High School","Volleyball Girls","57","Varsity","9/15","7:00 pm","","Camdenton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=57&comp=2775271","2610 Mission Drive, Jefferson City, MO 65109"
"53","Centralia High School","Golf Girls","24","Varsity","9/15","","","Westran Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=53&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=53&alg=24&tournament=552254","Huntsville, MO"
"53","Centralia High School","Softball Fall Season","38","Varsity","9/15","6:30 pm","","Mexico","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=53&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=53&alg=38&comp=2655433","849 S Jefferson St, Centralia, MO 65240-1605"
"53","Centralia High School","Volleyball Girls","57","Varsity","9/15","6:15 pm","","Wright City","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=53&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=53&alg=57&comp=2655581","849 S Jefferson St, Centralia, MO 65240-1605"
"1099","Christian Fellowship","Soccer Boys","33","Varsity","9/15","5:00 pm","","Eugene","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2706766","14803 Hwy 17, Eugene, MO 65032"
"1099","Christian Fellowship","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Russellville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=38&comp=2616932","421 E Hwy 124, Hallsville, MO 65255-9346"
"1099","Christian Fellowship","Swimming and Diving Boys","44","Varsity","9/15","","","MMA Tri-Meet","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44","https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=594244",""
"1099","Christian Fellowship","Volleyball Girls","57","Varsity","9/15","7:00 pm","","Columbia Independent","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=57&comp=2720077","4600 Christian Fellowship Rd, Columbia, MO 65203"
"566","Columbia Independent","Golf Girls","24","Varsity","9/15","","","Westran Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=24&tournament=582358","Huntsville, MO"
"566","Columbia Independent","Soccer Boys","33","Varsity","9/15","7:00 pm","","Helias Catholic","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2667381","7575 St. Charles Road, Columbia, MO 65202"
"566","Columbia Independent","Swimming and Diving Boys","44","Varsity","9/15","","","MMA Tri-Meet","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=44","https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=44&tournament=594244",""
"566","Columbia Independent","Volleyball Girls","57","Varsity","9/15","7:00 pm","","Christian Fellowship Sr.","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=57&comp=2720174","4600 Christian Fellowship Rd, Columbia, MO 65203"
"278","Eldon High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Eugene","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=278&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=278&alg=38&comp=2628675","14803 Hwy 17, Eugene, MO 65032"
"278","Eldon High School","Volleyball Girls","57","Varsity","9/15","7:00 pm","","Blair Oaks","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=278&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=278&alg=57&comp=2623023","6124 Falcon Ln, Jefferson City, MO 65101-9751"
"917","Father Tolton","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Linn","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=38&comp=2755770","3351 E Gans Road, Columbia, MO 65201"
"917","Father Tolton","Volleyball Girls","57","Varsity","9/15","6:30 pm","","Heritage AthleticsA","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=57&comp=2754339","3351 E Gans Road, Columbia, MO 65201"
"294","Fayette High School","Golf Girls","24","Varsity","9/15","","","Westran Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=294&alg=24&tournament=572302","Huntsville, MO"
"294","Fayette High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","New Franklin","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=294&alg=38&comp=2635048","510 N. Cleveland St., Fayette, MO 65248-1596"
"80","Fulton High School","Soccer Boys","33","Varsity","9/15","5:00 pm","","Calvary Lutheran","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=33&comp=2745041","#1 Hornet Drive, Fulton, MO 65251-2729"
"80","Fulton High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Moberly","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=38&comp=2680168","1625 Gratz Brown, Moberly, MO 65270-1904"
"80","Fulton High School","Tennis Girls","49","Varsity","9/15","4:00 pm","","Osage","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=49&comp=2742931","636 Hwy 42, Osage Beach, MO 65065-5301"
"80","Fulton High School","Volleyball Girls","57","Varsity","9/15","6:30 pm","","Kirksville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=57&comp=2691257","#1 Hornet Drive, Fulton, MO 65251-2729"
"302","Glasgow High School","Baseball Fall Season","66","Varsity","9/15","7:00 pm","","Madison","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=302&alg=66","https://www.mshsaa.org/MySchool/Matchup.aspx?s=302&alg=66&comp=2617981","309 S Thomas St, Madison, MO 65263-1037"
"302","Glasgow High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Madison","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=302&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=302&alg=38&comp=2635358","309 S Thomas St, Madison, MO 65263-1037"
"311","Hallsville High School","Golf Girls","24","Varsity","9/15","","","Westran Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=311&alg=24&tournament=578657","Huntsville, MO"
"311","Hallsville High School","Soccer Boys","33","Varsity","9/15","5:00 pm","","Eugene","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=311&alg=33&comp=2706766","14803 Hwy 17, Eugene, MO 65032"
